stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
25736000,2009,Иркутская область,УСОЛЬЕ-СИБИРСКОЕ,NaN,Промышленные предприятия,19.3,6.1,5.52,9.2,NaN,NaN,2009
25738000,2009,Иркутская область,УСТЬ-ИЛИМСК,NaN,Промышленные предприятия,7.5,5,7.32,12.2,NaN,NaN,2009
25745000,2009,Иркутская область,ЧЕРЕМХОВО,NaN,Промышленные предприятия,2.9,0.8,1.14,1.9,NaN,NaN,2009
25655101,2009,Иркутская область,ШЕЛЕХОВ,NaN,Промышленные предприятия,4.3,1.8,5.52,9.2,NaN,NaN,2009
27701000,2009,Калининградская область,КАЛИНИНГРАД,NaN,Промышленные предприятия,2.2,13.2,0.9,1.5,NaN,NaN,2009
29701000,2009,Калужская область,КАЛУГА,NaN,Промышленные предприятия,0.7,11.3,0.48,0.8,NaN,NaN,2009
30607101,2009,Камчатский край,ЕЛИЗОВО,NaN,Промышленные предприятия,1.3,2.5,0.6,1,NaN,NaN,2009
30701000,2009,Камчатский край,ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,NaN,Промышленные предприятия,10.5,10.3,0.84,1.4,NaN,NaN,2009
91701000,2009,Карачаево-Черкесская Республика,ЧЕРКЕССК,NaN,Промышленные предприятия,0.2,3,0.18,0.3,NaN,NaN,2009
32701000,2009,Кемеровская область,КЕМЕРОВО,NaN,Промышленные предприятия,16.8,29.4,5.76,9.6,NaN,NaN,2009
32731000,2009,Кемеровская область,НОВОКУЗНЕЦК,NaN,Промышленные предприятия,40.3,27,26.94,44.9,NaN,NaN,2009
32737000,2009,Кемеровская область,ПРОКОПЬЕВСК,NaN,Промышленные предприятия,4.1,5.3,6.18,10.3,NaN,NaN,2009
33701000,2009,Кировская область,КИРОВ,NaN,Промышленные предприятия,4.9,17,2.58,4.3,NaN,NaN,2009
33707000,2009,Кировская область,КИРОВО-ЧЕПЕЦК,NaN,Промышленные предприятия,0.7,3.5,1.86,3.1,NaN,NaN,2009
34706000,2009,Костромская область,ВОЛГОРЕЧЕНСК,NaN,Промышленные предприятия,2.2,11.2,0.0054,0.009,NaN,NaN,2009
34701000,2009,Костромская область,КОСТРОМА,NaN,Промышленные предприятия,0.5,7.3,1.14,1.9,NaN,NaN,2009
3608101,2009,Краснодарский край,БЕЛОРЕЧЕНСК,NaN,Промышленные предприятия,1,2.9,0.06,0.1,NaN,NaN,2009
3701000,2009,Краснодарский край,КРАСНОДАР,NaN,Промышленные предприятия,2.2,26,0.36,0.6,NaN,NaN,2009
3720000,2009,Краснодарский край,НОВОРОССИЙСК,NaN,Промышленные предприятия,1,16.1,2.1,3.5,NaN,NaN,2009
3726000,2009,Краснодарский край,СОЧИ,NaN,Промышленные предприятия,1.1,12.6,0.36,0.6,NaN,NaN,2009
4703000,2009,Красноярский край,АЧИНСК,NaN,Промышленные предприятия,4.7,15.8,18,30,NaN,NaN,2009
4720000,2009,Красноярский край,КАНСК,NaN,Промышленные предприятия,1.3,2.4,1.44,2.4,NaN,NaN,2009
4701000,2009,Красноярский край,КРАСНОЯРСК,NaN,Промышленные предприятия,29.9,41,17.64,29.4,NaN,NaN,2009
4722000,2009,Красноярский край,ЛЕСОСИБИРСК,NaN,Промышленные предприятия,1.1,2.3,1.92,3.2,NaN,NaN,2009
4723000,2009,Красноярский край,МИНУСИНСК,NaN,Промышленные предприятия,1.8,3.9,0.3,0.5,NaN,NaN,2009
4726000,2009,Красноярский край,НАЗАРОВО,NaN,Промышленные предприятия,28.9,19.5,11.64,19.4,NaN,NaN,2009
4729000,2009,Красноярский край,НОРИЛЬСК,NaN,Промышленные предприятия,1920.4,13.5,6.48,10.8,NaN,NaN,2009
37701000,2009,Курганская область,КУРГАН,NaN,Промышленные предприятия,5.8,6.2,3.84,6.4,NaN,NaN,2009
38701000,2009,Курская область,КУРСК,NaN,Промышленные предприятия,0.9,10.9,0.3,0.5,NaN,NaN,2009
41606101,2009,Ленинградская область,ВОЛОСОВО,NaN,Промышленные предприятия,0.2,0.08,0.06,0.1,NaN,NaN,2009
41609101,2009,Ленинградская область,ВОЛХОВ,NaN,Промышленные предприятия,0.5,0.3,2.7,4.5,NaN,NaN,2009
41615101,2009,Ленинградская область,ВЫБОРГ,NaN,Промышленные предприятия,0.5,0.3,0.3,0.5,NaN,NaN,2009
41621101,2009,Ленинградская область,КИНГИСЕПП,NaN,Промышленные предприятия,2.7,0.7,0.18,0.3,NaN,NaN,2009
41624101,2009,Ленинградская область,КИРИШИ,NaN,Промышленные предприятия,15.5,3.9,0.06,0.1,NaN,NaN,2009
41633101,2009,Ленинградская область,ЛУГА,NaN,Промышленные предприятия,1.5,0.2,0.24,0.4,NaN,NaN,2009
41615114,2009,Ленинградская область,СВЕТОГОРСК,NaN,Промышленные предприятия,0.08,1,0.18,0.3,NaN,NaN,2009
41645101,2009,Ленинградская область,ТИХВИН,NaN,Промышленные предприятия,0.1,0.4,0.18,0.3,NaN,NaN,2009
41630162,2009,Ленинградская область,ШЕПЕЛЕВО,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2009
42701000,2009,Липецкая область,ЛИПЕЦК,NaN,Промышленные предприятия,18.8,27.6,14.94,24.9,NaN,NaN,2009
44701000,2009,Магаданская область,МАГАДАН,NaN,Промышленные предприятия,2.1,4.5,1.38,2.3,NaN,NaN,2009
45000000,2009,Москва,МОСКВА,NaN,Промышленные предприятия,15.8,273,1.26,2.1,NaN,NaN,2009
46710000,2009,Московская область,ВОСКРЕСЕНСК,NaN,Промышленные предприятия,0.2,2,3.66,6.1,NaN,NaN,2009
46711000,2009,Московская область,ДЗЕРЖИНСКИЙ,NaN,Промышленные предприятия,4.5,16.8,0.9,1.5,NaN,NaN,2009
46737000,2009,Московская область,КЛИН,NaN,Промышленные предприятия,1,0.5,0.3,0.5,NaN,NaN,2009
46738000,2009,Московская область,КОЛОМНА,NaN,Промышленные предприятия,0.5,1.8,1.26,2.1,NaN,NaN,2009
46746000,2009,Московская область,МЫТИЩИ,NaN,Промышленные предприятия,0.3,1.4,1.86,3.1,NaN,NaN,2009
46760000,2009,Московская область,ПОДОЛЬСК,NaN,Промышленные предприятия,0.2,0.7,0.24,0.4,NaN,NaN,2009
0,2009,Московская область,ПРИОКСКО-ТЕРРАСНЫЙ БИОСФЕРНЫЙ ЗАПОВЕДНИК,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2009
46770000,2009,Московская область,СЕРПУХОВ,NaN,Промышленные предприятия,0.1,0.6,0.36,0.6,NaN,NaN,2009
46788000,2009,Московская область,ЩЕЛКОВО,NaN,Промышленные предприятия,0.1,0.4,0.12,0.2,NaN,NaN,2009
46790000,2009,Московская область,ЭЛЕКТРОСТАЛЬ,NaN,Промышленные предприятия,0.9,1.9,2.16,3.6,NaN,NaN,2009
47519000,2009,Мурманская область,АПАТИТЫ,NaN,Промышленные предприятия,10.1,4,2.4,4,NaN,NaN,2009
47515000,2009,Мурманская область,ЗАПОЛЯРНЫЙ,NaN,Промышленные предприятия,45.8,1.1,2.46,4.1,NaN,NaN,2009
47608101,2009,Мурманская область,КАНДАЛАКША,NaN,Промышленные предприятия,5.8,1.7,0.9,1.5,NaN,NaN,2009
47522000,2009,Мурманская область,КИРОВСК,NaN,Промышленные предприятия,6.6,2.6,1.86,3.1,NaN,NaN,2009
47605101,2009,Мурманская область,КОЛА,NaN,Промышленные предприятия,2.1,1.3,0.24,0.4,NaN,NaN,2009
47524000,2009,Мурманская область,МОНЧЕГОРСК,NaN,Промышленные предприятия,34.6,1.5,2.88,4.8,NaN,NaN,2009
47701000,2009,Мурманская область,МУРМАНСК,NaN,Промышленные предприятия,27.4,9.1,0.66,1.1,NaN,NaN,2009
47515000,2009,Мурманская область,НИКЕЛЬ,NaN,Промышленные предприятия,53.8,0.9,1.32,2.2,NaN,NaN,2009
47526000,2009,Мурманская область,ОЛЕНЕГОРСК,NaN,Промышленные предприятия,4.4,1.95,2.22,3.7,NaN,NaN,2009
22703000,2009,Нижегородская область,АРЗАМАС,NaN,Промышленные предприятия,0.2,2.9,0.18,0.3,NaN,NaN,2009
22721000,2009,Нижегородская область,ДЗЕРЖИНСК,NaN,Промышленные предприятия,1.6,10.2,0.36,0.6,NaN,NaN,2009
22701000,2009,Нижегородская область,ЗЕЛЕНЫЙ ГОРОД,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2009
22537000,2009,Нижегородская область,КСТОВО,NaN,Промышленные предприятия,8.8,7.9,0.24,0.4,NaN,NaN,2009
22701000,2009,Нижегородская область,НИЖНИЙ НОВГОРОД,NaN,Промышленные предприятия,11.3,45.3,1.2,2,NaN,NaN,2009
22701000,2009,Нижегородская область,ПОС. ВОСТОЧНЫЙ,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2009
49606101,2009,Новгородская область,БОРОВИЧИ,NaN,Промышленные предприятия,0.3,2.4,1.08,1.8,NaN,NaN,2009
49701000,2009,Новгородская область,ВЕЛИКИЙ НОВГОРОД,NaN,Промышленные предприятия,0.7,11.4,0.96,1.6,NaN,NaN,2009
49639101,2009,Новгородская область,СТАРАЯ РУССА,NaN,Промышленные предприятия,0.09,1.2,0.06,0.1,NaN,NaN,2009
50708000,2009,Новосибирская область,БЕРДСК,NaN,Промышленные предприятия,0.5,0.4,1.32,2.2,NaN,NaN,2009
50712000,2009,Новосибирская область,ИСКИТИМ,NaN,Промышленные предприятия,0.2,2.8,1.2,2,NaN,NaN,2009
50630101,2009,Новосибирская область,КУЙБЫШЕВ,NaN,Промышленные предприятия,0.5,0.6,3.12,5.2,NaN,NaN,2009
50701000,2009,Новосибирская область,НОВОСИБИРСК,NaN,Промышленные предприятия,42.6,25,16.32,27.2,NaN,NaN,2009
52701000,2009,Омская область,ОМСК,NaN,Промышленные предприятия,63.9,46.4,42.42,70.7,NaN,NaN,2009
53714000,2009,Оренбургская область,КУВАНДЫК,NaN,Промышленные предприятия,0.4,0.8,0.096,0.16,NaN,NaN,2009
53715000,2009,Оренбургская область,МЕДНОГОРСК,NaN,Промышленные предприятия,46.8,0.8,0.24,0.4,NaN,NaN,2009
53720000,2009,Оренбургская область,НОВОТРОИЦК,NaN,Промышленные предприятия,7.4,9,7.26,12.1,NaN,NaN,2009
53701000,2009,Оренбургская область,ОРЕНБУРГ,NaN,Промышленные предприятия,22.3,23.5,0.54,0.9,NaN,NaN,2009
53723000,2009,Оренбургская область,ОРСК,NaN,Промышленные предприятия,92.4,8.7,2.04,3.4,NaN,NaN,2009
54701000,2009,Орловская область,ОРЕЛ,NaN,Промышленные предприятия,0.5,11.3,0.78,1.3,NaN,NaN,2009
56701000,2009,Пензенская область,ПЕНЗА,NaN,Промышленные предприятия,1.1,14.1,0.78,1.3,NaN,NaN,2009
57708000,2009,Пермский край,БЕРЕЗНИКИ,NaN,Промышленные предприятия,0.6,6.3,1.5,2.5,NaN,NaN,2009
57516000,2009,Пермский край,ГУБАХА,NaN,Промышленные предприятия,1.4,2.9,0.6,1,NaN,NaN,2009
57701000,2009,Пермский край,ПЕРМЬ,NaN,Промышленные предприятия,3.6,29,1.14,1.9,NaN,NaN,2009
57730000,2009,Пермский край,СОЛИКАМСК,NaN,Промышленные предприятия,0.4,3.9,0.42,0.7,NaN,NaN,2009
5705000,2009,Приморский край,АРТЕМ,NaN,Промышленные предприятия,7,8.2,8.22,13.7,NaN,NaN,2009
5706000,2009,Приморский край,БОЛЬШОЙ КАМЕНЬ,NaN,Промышленные предприятия,2.1,1,0.36,0.6,NaN,NaN,2009
5701000,2009,Приморский край,ВЛАДИВОСТОК,NaN,Промышленные предприятия,18.5,18.3,15.96,26.6,NaN,NaN,2009
5707000,2009,Приморский край,ДАЛЬНЕГОРСК,NaN,Промышленные предприятия,3,1.7,0.6,1,NaN,NaN,2009
5714000,2009,Приморский край,НАХОДКА,NaN,Промышленные предприятия,3.9,6,0.84,1.4,NaN,NaN,2009
5717000,2009,Приморский край,ПАРТИЗАНСК,NaN,Промышленные предприятия,2.3,3.3,2.88,4.8,NaN,NaN,2009
5720000,2009,Приморский край,СПАССК-ДАЛЬНИЙ,NaN,Промышленные предприятия,0.8,1.6,5.34,8.9,NaN,NaN,2009
